完整问题,题干,A,B,C,D,E,正确答案
"
            以下是关于保险法的单项选择题，请直接给出正确答案的选项。
            题目：下列属于保险合同特征的是（）
            选项：
            A：双务有偿合同
            B：实践合同
            C：要式合同
            D：单务合同
            从ABCD中选出唯一正确的答案。
            ",下列属于保险合同特征的是（）,双务有偿合同,实践合同,要式合同,单务合同,,A
"
            以下是关于保险法的单项选择题，请直接给出正确答案的选项。
            题目：保险合同的双务性与一般双务合同的区别在于（）
            选项：
            A：双方义务同时履行
            B：保险人义务的履行具有不确定性
            C：投保人义务可随意免除
            D：保险人义务必然履行
            从ABCD中选出唯一正确的答案。
            ",保险合同的双务性与一般双务合同的区别在于（）,双方义务同时履行,保险人义务的履行具有不确定性,投保人义务可随意免除,保险人义务必然履行,,B
"
            以下是关于保险法的单项选择题，请直接给出正确答案的选项。
            题目：下列关于保险合同与一般合同区别的说法，错误的是（）
            选项：
            A：保险合同是射幸合同，一般合同多为确定性合同
            B：保险合同是最大诚信合同，一般合同诚信要求较低
            C：保险合同是单务合同，一般合同多为双务合同
            D：保险合同是附合合同，一般合同多为协商订立
            从ABCD中选出唯一正确的答案。
            ",下列关于保险合同与一般合同区别的说法，错误的是（）,保险合同是射幸合同，一般合同多为确定性合同,保险合同是最大诚信合同，一般合同诚信要求较低,保险合同是单务合同，一般合同多为双务合同,保险合同是附合合同，一般合同多为协商订立,,C
"
            以下是关于保险法的单项选择题，请直接给出正确答案的选项。
            题目：保险合同的诺成性意味着（）
            选项：
            A：需实际交付保险标的才成立
            B：双方意思表示一致即成立
            C：需缴纳保费后才成立
            D：需签发保单后才成立
            从ABCD中选出唯一正确的答案。
            ",保险合同的诺成性意味着（）,需实际交付保险标的才成立,双方意思表示一致即成立,需缴纳保费后才成立,需签发保单后才成立,,B
"
            以下是关于保险法的单项选择题，请直接给出正确答案的选项。
            题目：下列关于保险要约的说法，正确的是（）
            选项：
            A：保险要约只能由投保人发出
            B：保险要约可以撤销
            C：保险要约一旦发出即生效
            D：保险要约必须是书面形式
            从ABCD中选出唯一正确的答案。
            ",下列关于保险要约的说法，正确的是（）,保险要约只能由投保人发出,保险要约可以撤销,保险要约一旦发出即生效,保险要约必须是书面形式,,A
"
            以下是关于保险法的单项选择题，请直接给出正确答案的选项。
            题目：在财产保险中，保费的支付通常（）
            选项：
            A：是合同生效的前提
            B：不影响合同生效
            C：必须一次性支付
            D：可由受益人支付
            从ABCD中选出唯一正确的答案。
            ",在财产保险中，保费的支付通常（）,是合同生效的前提,不影响合同生效,必须一次性支付,可由受益人支付,,B
"
            以下是关于保险法的单项选择题，请直接给出正确答案的选项。
            题目：保险合同成立的时间是（）
            选项：
            A：投保人缴纳保费时
            B：保险人签发保单时
            C：保险人同意承保时
            D：保险单送达投保人时
            从ABCD中选出唯一正确的答案。
            ",保险合同成立的时间是（）,投保人缴纳保费时,保险人签发保单时,保险人同意承保时,保险单送达投保人时,,C
"
            以下是关于保险法的单项选择题，请直接给出正确答案的选项。
            题目：在人身保险中，首期保费的支付通常（）
            选项：
            A：是合同生效的前提
            B：不影响合同生效
            C：可由保险人豁免
            D：与合同效力无关
            从ABCD中选出唯一正确的答案。
            ",在人身保险中，首期保费的支付通常（）,是合同生效的前提,不影响合同生效,可由保险人豁免,与合同效力无关,,A
"
            以下是关于保险法的单项选择题，请直接给出正确答案的选项。
            题目：在财产保险合同中，下列关于被保险人的说法，错误的是（）
            选项：
            A：被保险人必须对保险标的具有可保利益
            B：被保险人可以是法人
            C：被保险人变更需经保险人同意
            D：被保险人只能是一人
            从ABCD中选出唯一正确的答案。
            ",在财产保险合同中，下列关于被保险人的说法，错误的是（）,被保险人必须对保险标的具有可保利益,被保险人可以是法人,被保险人变更需经保险人同意,被保险人只能是一人,,D
"
            以下是关于保险法的单项选择题，请直接给出正确答案的选项。
            题目：被保险人的权利包括（）
            选项：
            A：收取保费
            B：变更保险条款
            C：请求赔付保险金
            D：解除保险合同
            从ABCD中选出唯一正确的答案。
            ",被保险人的权利包括（）,收取保费,变更保险条款,请求赔付保险金,解除保险合同,,C
"
            以下是关于保险法的单项选择题，请直接给出正确答案的选项。
            题目：被保险人必须具备的条件是（）
            选项：
            A：支付保险费
            B：与投保人一致
            C：对保险标的具有保险利益
            D：是自然人
            从ABCD中选出唯一正确的答案。
            ",被保险人必须具备的条件是（）,支付保险费,与投保人一致,对保险标的具有保险利益,是自然人,,C
"
            以下是关于保险法的单项选择题，请直接给出正确答案的选项。
            题目：下列保险合同中，属于补偿性合同的是（）
            选项：
            A：定期寿险合同
            B：终身寿险合同
            C：健康保险合同中的医疗费用保险合同
            D：意外伤害保险合同中的死亡给付合同
            从ABCD中选出唯一正确的答案。
            ",下列保险合同中，属于补偿性合同的是（）,定期寿险合同,终身寿险合同,健康保险合同中的医疗费用保险合同,意外伤害保险合同中的死亡给付合同,,C
"
            以下是关于保险法的单项选择题，请直接给出正确答案的选项。
            题目：在不足额保险合同中，保险人的赔偿方式通常是（）
            选项：
            A：按保险金额全额赔偿
            B：按实际损失全额赔偿
            C：按保险金额与保险价值的比例赔偿
            D：不承担赔偿责任
            从ABCD中选出唯一正确的答案。
            ",在不足额保险合同中，保险人的赔偿方式通常是（）,按保险金额全额赔偿,按实际损失全额赔偿,按保险金额与保险价值的比例赔偿,不承担赔偿责任,,C
"
            以下是关于保险法的单项选择题，请直接给出正确答案的选项。
            题目：重复保险中，各保险人的赔偿金额总和（）
            选项：
            A：不得超过保险金额总和
            B：不得超过保险价值
            C：等于实际损失
            D：由投保人选择确定
            从ABCD中选出唯一正确的答案。
            ",重复保险中，各保险人的赔偿金额总和（）,不得超过保险金额总和,不得超过保险价值,等于实际损失,由投保人选择确定,,B
"
            以下是关于保险法的单项选择题，请直接给出正确答案的选项。
            题目：下列关于超额保险合同的说法，正确的是（）
            选项：
            A：超额部分无效，保险人按实际价值赔付
            B：超额部分有效，保险人按保险金额赔付
            C：超额保险合同整体无效
            D：超额保险合同可撤销
            从ABCD中选出唯一正确的答案。
            ",下列关于超额保险合同的说法，正确的是（）,超额部分无效，保险人按实际价值赔付,超额部分有效，保险人按保险金额赔付,超额保险合同整体无效,超额保险合同可撤销,,A
"
            以下是关于保险法的单项选择题，请直接给出正确答案的选项。
            题目：按照承保方式分类，保险合同可分为（）
            选项：
            A：财产保险合同和人身保险合同
            B：原保险合同和再保险合同
            C：定值保险合同和不定值保险合同
            D：自愿保险合同和强制保险合同
            从ABCD中选出唯一正确的答案。
            ",按照承保方式分类，保险合同可分为（）,财产保险合同和人身保险合同,原保险合同和再保险合同,定值保险合同和不定值保险合同,自愿保险合同和强制保险合同,,B
"
            以下是关于保险法的单项选择题，请直接给出正确答案的选项。
            题目：定值保险合同适用于（）
            选项：
            A：价值稳定的标的
            B：价值易于确定的标的
            C：价值波动大的标的
            D：普通商品
            从ABCD中选出唯一正确的答案。
            ",定值保险合同适用于（）,价值稳定的标的,价值易于确定的标的,价值波动大的标的,普通商品,,C
"
            以下是关于保险法的单项选择题，请直接给出正确答案的选项。
            题目：足额保险合同中，保险金额与保险价值的关系是（）
            选项：
            A：保险金额大于保险价值
            B：保险金额等于保险价值
            C：保险金额小于保险价值
            D：无关
            从ABCD中选出唯一正确的答案。
            ",足额保险合同中，保险金额与保险价值的关系是（）,保险金额大于保险价值,保险金额等于保险价值,保险金额小于保险价值,无关,,B
"
            以下是关于保险法的单项选择题，请直接给出正确答案的选项。
            题目：保险合同解释中，文义解释的关键是（）
            选项：
            A：结合合同目的
            B：按条款字面含义
            C：有利于被保险人
            D：参考行业惯例
            从ABCD中选出唯一正确的答案。
            ",保险合同解释中，文义解释的关键是（）,结合合同目的,按条款字面含义,有利于被保险人,参考行业惯例,,B
"
            以下是关于保险法的单项选择题，请直接给出正确答案的选项。
            题目：当保险合同的附加条款与基本条款冲突时，应以（）为准
            选项：
            A：基本条款
            B：附加条款
            C：保险人解释
            D：被保险人解释
            从ABCD中选出唯一正确的答案。
            ",当保险合同的附加条款与基本条款冲突时，应以（）为准,基本条款,附加条款,保险人解释,被保险人解释,,B
"
            以下是关于保险法的单项选择题，请直接给出正确答案的选项。
            题目：保险合同中，当不同条款冲突时，通常的优先顺序是（）
            选项：
            A：手写条款优于打印条款
            B：打印条款优于手写条款
            C：基本条款优于附加条款
            D：旧条款优于新条款
            从ABCD中选出唯一正确的答案。
            ",保险合同中，当不同条款冲突时，通常的优先顺序是（）,手写条款优于打印条款,打印条款优于手写条款,基本条款优于附加条款,旧条款优于新条款,,A
"
            以下是关于保险法的单项选择题，请直接给出正确答案的选项。
            题目：暂保单的有效期通常为（）
            选项：
            A：15 天
            B：30 天
            C：60 天
            D：90 天
            从ABCD中选出唯一正确的答案。
            ",暂保单的有效期通常为（）,15 天,30 天,60 天,90 天,,B
"
            以下是关于保险法的单项选择题，请直接给出正确答案的选项。
            题目：保险合同中的 “定义条款” 用于（）
            选项：
            A：规定赔付方式
            B：解释合同中特定术语
            C：限制被保险人权利
            D：明确保险期间
            从ABCD中选出唯一正确的答案。
            ",保险合同中的 “定义条款” 用于（）,规定赔付方式,解释合同中特定术语,限制被保险人权利,明确保险期间,,B
"
            以下是关于保险法的单项选择题，请直接给出正确答案的选项。
            题目：保险合同条款解释的首要原则是（）
            选项：
            A：疑义利益解释
            B：文义解释
            C：目的解释
            D：体系解释
            从ABCD中选出唯一正确的答案。
            ",保险合同条款解释的首要原则是（）,疑义利益解释,文义解释,目的解释,体系解释,,B
"
            以下是关于保险精算的单项选择题，请直接给出正确答案的选项。
            题目：对于一份被保险金额为 $100{,}000$、投保年龄为 $30$ 岁的完全离散型 20 年期两全保险，已知： \begin{enumerate}[label=(\roman*)] \item 贴现率 $d = 0.05$； \item 各年初应付的费用如下表所示： \begin{center} \begin{tabular}{l|cc|cc} \toprule & \multicolumn{2}{c|}{首年} & \multicolumn{2}{c}{续保年度} \\ \cmidrule{2-5} & 保费比例 & 每份保单 & 保费比例 & 每份保单 \\ \midrule 税费 & 4\% & 0 & 4\% & 0 \\ 销售佣金 & 35\% & 0 & 2\% & 0 \\ 保单维护 & 0\% & 250 & 0\% & 50 \\ \bottomrule \end{tabular} \end{center} \item 纯保费为 2143。 \end{enumerate} 请根据等价原理计算毛保费。
            选项：
            A：2410
            B：2530
            C：2800
            D：3130
            E：3280
            从ABCDE中选出唯一正确的答案。
            ","对于一份被保险金额为 $100{,}000$、投保年龄为 $30$ 岁的完全离散型 20 年期两全保险，已知： \begin{enumerate}[label=(\roman*)] \item 贴现率 $d = 0.05$； \item 各年初应付的费用如下表所示： \begin{center} \begin{tabular}{l|cc|cc} \toprule & \multicolumn{2}{c|}{首年} & \multicolumn{2}{c}{续保年度} \\ \cmidrule{2-5} & 保费比例 & 每份保单 & 保费比例 & 每份保单 \\ \midrule 税费 & 4\% & 0 & 4\% & 0 \\ 销售佣金 & 35\% & 0 & 2\% & 0 \\ 保单维护 & 0\% & 250 & 0\% & 50 \\ \bottomrule \end{tabular} \end{center} \item 纯保费为 2143。 \end{enumerate} 请根据等价原理计算毛保费。",2410,2530,2800,3130,3280,A
"
            以下是关于保险精算的单项选择题，请直接给出正确答案的选项。
            题目：给定以下条件：某一般责任险组合包含 2500 名被保险人。 \begin{enumerate}[label=(\roman*)] \item \(X_i = \sum_{j=1}^{N_i} Y_{ij}\) 表示第 \(i\) 个被保险人的年度损失； \item \(N_1, N_2, \dots, N_{2500}\) 相互独立且同分布，服从参数为 \(r=2\)、\(\beta=0.2\) 的负二项分布； \item \(Y_{i1}, Y_{i2}, \dots, Y_{iN_i}\) 相互独立且同分布，服从参数为 \(\alpha=3\)、\(\theta=1000\) 的帕累托分布； \item 完全可信度标准要求总损失在 90\% 的概率下与期望总损失的差距不超过 5\%。 \end{enumerate} 使用有限波动可信度理论，计算该业务年度损失经验的部分可信度。
            选项：
            A：0.34
            B：0.42
            C：0.47
            D：0.50
            E：0.53
            从ABCDE中选出唯一正确的答案。
            ","给定以下条件：某一般责任险组合包含 2500 名被保险人。 \begin{enumerate}[label=(\roman*)] \item \(X_i = \sum_{j=1}^{N_i} Y_{ij}\) 表示第 \(i\) 个被保险人的年度损失； \item \(N_1, N_2, \dots, N_{2500}\) 相互独立且同分布，服从参数为 \(r=2\)、\(\beta=0.2\) 的负二项分布； \item \(Y_{i1}, Y_{i2}, \dots, Y_{iN_i}\) 相互独立且同分布，服从参数为 \(\alpha=3\)、\(\theta=1000\) 的帕累托分布； \item 完全可信度标准要求总损失在 90\% 的概率下与期望总损失的差距不超过 5\%。 \end{enumerate} 使用有限波动可信度理论，计算该业务年度损失经验的部分可信度。",0.34,0.42,0.47,0.50,0.53,C
"
            以下是关于保险精算的单项选择题，请直接给出正确答案的选项。
            题目：已知一保险公司向 \(x\) 岁的吸烟者 (S) 和非吸烟者 (NS) 销售特殊的完全离散两年期生存保险并附带满期给付，给出以下信息： \begin{enumerate}[label=(\roman*)] \item 身故给付为 100,000 元；满期给付为 30,000 元； \item 非吸烟者保单的水平年保费按等价原则确定； \item 吸烟者保单的年保费为非吸烟者年保费的 2 倍； \item 非吸烟者的死亡强度 \(\mu^{\rm NS}_{x+t}=0.1\)，\(t>0\)； \item 吸烟者的年度死亡率 \(\qx{x+k}[S]=1.5\,\qx{x+k}[NS]\)，\(k=0,1\)； \item 年利率 \(i=0.08\)。 \end{enumerate} 计算吸烟者保单签发时亏损现值随机变量的期望值。
            选项：
            A：\(-30{,}000\)
            B：\(-29{,}000\)
            C：\(-28{,}000\)
            D：\(-27{,}000\)
            E：\(-26{,}000\)
            从ABCDE中选出唯一正确的答案。
            ","已知一保险公司向 \(x\) 岁的吸烟者 (S) 和非吸烟者 (NS) 销售特殊的完全离散两年期生存保险并附带满期给付，给出以下信息： \begin{enumerate}[label=(\roman*)] \item 身故给付为 100,000 元；满期给付为 30,000 元； \item 非吸烟者保单的水平年保费按等价原则确定； \item 吸烟者保单的年保费为非吸烟者年保费的 2 倍； \item 非吸烟者的死亡强度 \(\mu^{\rm NS}_{x+t}=0.1\)，\(t>0\)； \item 吸烟者的年度死亡率 \(\qx{x+k}[S]=1.5\,\qx{x+k}[NS]\)，\(k=0,1\)； \item 年利率 \(i=0.08\)。 \end{enumerate} 计算吸烟者保单签发时亏损现值随机变量的期望值。","\(-30{,}000\)","\(-29{,}000\)","\(-28{,}000\)","\(-27{,}000\)","\(-26{,}000\)",A
"
            以下是关于保险精算的单项选择题，请直接给出正确答案的选项。
            题目：某医疗保险公司有如下信息： \begin{enumerate}[label=(\roman*)] \item 某新产品的损失假设服从对数正态分布，其参数为 $\mu=6$ 和 $\sigma=1.5$； \item 该新产品设有逐次损失免赔额，使得损失消除比率为 0.33。 \end{enumerate} 在经过五年的经验回顾后，确定： \begin{enumerate}[label=(\roman*)] \item 实际上该产品的损失服从指数分布； \item 该指数分布的初始均值与对数正态假设下的初始均值相同； \item 自产品推出以来，其期望损失值以年复合增长率 4\% 增长； \item 为了达到相同的损失消除比率，所需的逐次损失免赔额为 $d$。 \end{enumerate} 计算 $d$。
            选项：
            A：605
            B：659
            C：722
            D：775
            E：852
            从ABCDE中选出唯一正确的答案。
            ",某医疗保险公司有如下信息： \begin{enumerate}[label=(\roman*)] \item 某新产品的损失假设服从对数正态分布，其参数为 $\mu=6$ 和 $\sigma=1.5$； \item 该新产品设有逐次损失免赔额，使得损失消除比率为 0.33。 \end{enumerate} 在经过五年的经验回顾后，确定： \begin{enumerate}[label=(\roman*)] \item 实际上该产品的损失服从指数分布； \item 该指数分布的初始均值与对数正态假设下的初始均值相同； \item 自产品推出以来，其期望损失值以年复合增长率 4\% 增长； \item 为了达到相同的损失消除比率，所需的逐次损失免赔额为 $d$。 \end{enumerate} 计算 $d$。,605,659,722,775,852,A
"
            以下是关于保险精算的单项选择题，请直接给出正确答案的选项。
            题目：某保单组合的总损失建模如下： \begin{enumerate}[label=(\roman*)] \item 在任何保险责任修改前，索赔次数服从均值为 \(\lambda\) 的泊松分布； \item 在任何保险责任修改前，每次索赔金额在区间 \([0, b]\) 上服从均匀分布。 \end{enumerate} 保险人希望模拟施加普通免赔额 \(d\) （\(0 < d < b\)），且对超过免赔额的部分仅赔付比例 \(c\) （\(0 < c \leq 1\)）的效果。 假设这些责任修改不会影响损失分布。 保险人使用修改后的频率与严重度分布建模索赔。修改后的单次索赔金额在区间 \([0, c(b-d)]\) 上服从均匀分布。 确定修改后频率分布的均值。
            选项：
            A：\(\lambda\)
            B：\(\lambda c\)
            C：\(\lambda \dfrac{d}{b}\)
            D：\(\lambda \dfrac{b-d}{b}\)
            E：\(\lambda c \dfrac{b-d}{b}\)
            从ABCDE中选出唯一正确的答案。
            ","某保单组合的总损失建模如下： \begin{enumerate}[label=(\roman*)] \item 在任何保险责任修改前，索赔次数服从均值为 \(\lambda\) 的泊松分布； \item 在任何保险责任修改前，每次索赔金额在区间 \([0, b]\) 上服从均匀分布。 \end{enumerate} 保险人希望模拟施加普通免赔额 \(d\) （\(0 < d < b\)），且对超过免赔额的部分仅赔付比例 \(c\) （\(0 < c \leq 1\)）的效果。 假设这些责任修改不会影响损失分布。 保险人使用修改后的频率与严重度分布建模索赔。修改后的单次索赔金额在区间 \([0, c(b-d)]\) 上服从均匀分布。 确定修改后频率分布的均值。",\(\lambda\),\(\lambda c\),\(\lambda \dfrac{d}{b}\),\(\lambda \dfrac{b-d}{b}\),\(\lambda c \dfrac{b-d}{b}\),D
"
            以下是关于保险精算的单项选择题，请直接给出正确答案的选项。
            题目：一家保险公司使用以下信息来制定新费率： \begin{enumerate}[label=(\roman*)] \item 预计损失成本每年以 7\% 的年有效率增长； \item 下表给出了两个保单年度的损失成本数据及其对应的权重： \[ \begin{array}{|c|c|c|} \hline 保单年度 & 损失成本 & 权重 \\ \hline PY3 & 600 & 1-p \\ PY4 & 670 & p \\ \hline \end{array} \] \item 新费率将于 CY9 年 4 月 1 日起对一年期保单生效，并持续一年。 \end{enumerate} 预计的预期损失成本为 951。 计算 $p$。
            选项：
            A：0.089
            B：0.119
            C：0.567
            D：0.881
            E：0.911
            从ABCDE中选出唯一正确的答案。
            ",一家保险公司使用以下信息来制定新费率： \begin{enumerate}[label=(\roman*)] \item 预计损失成本每年以 7\% 的年有效率增长； \item 下表给出了两个保单年度的损失成本数据及其对应的权重： \[ \begin{array}{|c|c|c|} \hline 保单年度 & 损失成本 & 权重 \\ \hline PY3 & 600 & 1-p \\ PY4 & 670 & p \\ \hline \end{array} \] \item 新费率将于 CY9 年 4 月 1 日起对一年期保单生效，并持续一年。 \end{enumerate} 预计的预期损失成本为 951。 计算 $p$。,0.089,0.119,0.567,0.881,0.911,D
"
            以下是关于保险精算的单项选择题，请直接给出正确答案的选项。
            题目：某建筑公司工伤赔偿的索赔情况如下： \begin{enumerate}[label=(\roman*)] \item 年度索赔次数服从均值为 20 的泊松分布； \item 索赔金额 $X$ 服从对数正态分布，参数为 $\mu = 4.2$ 和 $\sigma = 1.1$； \item 公司对每笔索赔仅保留前 500； \item 年度留存赔款总额近似服从正态分布； \item 已知 $\mathbb{E}\!\left[\,(X \wedge 500)^2\,\right] = 26{,}189$。 \end{enumerate} 确定留存赔款总额分布的第 90 个百分位数。
            选项：
            A：少于 2900
            B：至少 2900，但少于 3100
            C：至少 3100，但少于 3300
            D：至少 3300，但少于 3500
            E：至少 3500
            从ABCDE中选出唯一正确的答案。
            ","某建筑公司工伤赔偿的索赔情况如下： \begin{enumerate}[label=(\roman*)] \item 年度索赔次数服从均值为 20 的泊松分布； \item 索赔金额 $X$ 服从对数正态分布，参数为 $\mu = 4.2$ 和 $\sigma = 1.1$； \item 公司对每笔索赔仅保留前 500； \item 年度留存赔款总额近似服从正态分布； \item 已知 $\mathbb{E}\!\left[\,(X \wedge 500)^2\,\right] = 26{,}189$。 \end{enumerate} 确定留存赔款总额分布的第 90 个百分位数。",少于 2900,至少 2900，但少于 3100,至少 3100，但少于 3300,至少 3300，但少于 3500,至少 3500,C
"
            以下是关于保险精算的单项选择题，请直接给出正确答案的选项。
            题目：已知： \begin{enumerate}[label=(\roman*)] \item 以下选拔表（选拔期1年）摘录： \[ \begin{array}{c|cccc} x & \lx{[x]} & \dx{[x]} & \lx{x+1} & x+1 \\\hline 65 & 1000 & 40 & - & 66\\ 66 & 955 & 45 & - & 67 \end{array} \] \item 在各年龄年度内，死亡在一年中均匀分布。 \item \(\eringx{[65]}=15.0\)。 \end{enumerate} 计算 \(\eringx{[66]}\)。
            选项：
            A：14.9
            B：14.7
            C：14.3
            D：14.5
            E：14.1
            从ABCDE中选出唯一正确的答案。
            ",已知： \begin{enumerate}[label=(\roman*)] \item 以下选拔表（选拔期1年）摘录： \[ \begin{array}{c|cccc} x & \lx{[x]} & \dx{[x]} & \lx{x+1} & x+1 \\\hline 65 & 1000 & 40 & - & 66\\ 66 & 955 & 45 & - & 67 \end{array} \] \item 在各年龄年度内，死亡在一年中均匀分布。 \item \(\eringx{[65]}=15.0\)。 \end{enumerate} 计算 \(\eringx{[66]}\)。,14.9,14.7,14.3,14.5,14.1,B
"
            以下是关于保险精算的单项选择题，请直接给出正确答案的选项。
            题目：已知对一份以 \((x)\) 岁为准的完全连续终身寿险，亏损现值随机变量如下定义： \begin{enumerate}[label=(\roman*)] \item 若按等价原则确定保费率，则亏损现值随机变量记为 \(L\)； \item 若按固定保费率 0.06 确定保费，则亏损现值随机变量记为 \(L^*\)； \item 年利率折现率 \(\delta = 0.07\)； \item \(\Ax*{x} = 0.30\)； \item \(\mathrm{Var}(L) = 0.18\)。 \end{enumerate} 计算 \(\mathrm{Var}(L^*)\)。
            选项：
            A：0.18
            B：0.21
            C：0.24
            D：0.27
            E：0.30
            从ABCDE中选出唯一正确的答案。
            ",已知对一份以 \((x)\) 岁为准的完全连续终身寿险，亏损现值随机变量如下定义： \begin{enumerate}[label=(\roman*)] \item 若按等价原则确定保费率，则亏损现值随机变量记为 \(L\)； \item 若按固定保费率 0.06 确定保费，则亏损现值随机变量记为 \(L^*\)； \item 年利率折现率 \(\delta = 0.07\)； \item \(\Ax*{x} = 0.30\)； \item \(\mathrm{Var}(L) = 0.18\)。 \end{enumerate} 计算 \(\mathrm{Var}(L^*)\)。,0.18,0.21,0.24,0.27,0.30,E
"
            以下是关于保险精算的单项选择题，请直接给出正确答案的选项。
            题目：对于一份针对 \(40\) 岁被保险人的特殊终身寿险，面额 100{,}000，已知： \begin{enumerate}[label=(\roman*)] \item 死亡给付于死亡时一次性支付； \item 等额年缴保费每月支付，最长期限为 20 年； \item 死亡率采用标准终极寿命表； \item 年利率 \(i=0.05\)； \item 死亡在每一年龄年度内假设均匀分布； \item 初始费用为 200； \item 后续年度费用为每次保费的 4\%，包括第一年； \item 保费通过偿付公平原则确定。 \end{enumerate} 计算该保险的月度毛保费。
            选项：
            A：66
            B：76
            C：86
            D：96
            E：106
            从ABCDE中选出唯一正确的答案。
            ","对于一份针对 \(40\) 岁被保险人的特殊终身寿险，面额 100{,}000，已知： \begin{enumerate}[label=(\roman*)] \item 死亡给付于死亡时一次性支付； \item 等额年缴保费每月支付，最长期限为 20 年； \item 死亡率采用标准终极寿命表； \item 年利率 \(i=0.05\)； \item 死亡在每一年龄年度内假设均匀分布； \item 初始费用为 200； \item 后续年度费用为每次保费的 4\%，包括第一年； \item 保费通过偿付公平原则确定。 \end{enumerate} 计算该保险的月度毛保费。",66,76,86,96,106,C
"
            以下是关于保险精算的单项选择题，请直接给出正确答案的选项。
            题目：对于一份在45岁时签发的面额100{,}000的全离散终身寿险，已知： \begin{enumerate}[label=(\roman*)] \item 死亡率遵循标准终极寿命表； \item 年利率 \(i=0.05\)； \item 首年佣金费用为毛保费的60%，续年佣金为毛保费的2\%； \item 管理费用为首年500，续年每年50； \item 所有费用均在每年年初支付； \item 按偿付公平原则计算的年缴毛保费为977.60。 \end{enumerate} 计算该保险在第5年末的费用保单价值 \(\actsymb[5]{V}{}[e]\)。
            选项：
            A：\(-1\,070\)
            B：\(-1\,020\)
            C：\(-970\)
            D：\(-920\)
            E：\(-870\)
            从ABCDE中选出唯一正确的答案。
            ","对于一份在45岁时签发的面额100{,}000的全离散终身寿险，已知： \begin{enumerate}[label=(\roman*)] \item 死亡率遵循标准终极寿命表； \item 年利率 \(i=0.05\)； \item 首年佣金费用为毛保费的60%，续年佣金为毛保费的2\%； \item 管理费用为首年500，续年每年50； \item 所有费用均在每年年初支付； \item 按偿付公平原则计算的年缴毛保费为977.60。 \end{enumerate} 计算该保险在第5年末的费用保单价值 \(\actsymb[5]{V}{}[e]\)。","\(-1\,070\)","\(-1\,020\)",\(-970\),\(-920\),\(-870\),C
"
            以下是关于保险精算的单项选择题，请直接给出正确答案的选项。
            题目：对于一种特殊的整付式终身寿险，已知： \begin{enumerate}[label=(\roman*)] \item 在第 \(k\) 个保单年度身故时，身故给付为 \(1000\,(1.03)^k\)，其中 \(k=1,2,3,\dots\)； \item \(\qx{x} = 0.05\)； \item 年利率 \(i = 0.06\)； \item \(\ax**{x+1} = 7.00\)； \item 该保险在 \(x\) 岁时的年交净保费为 110。 \end{enumerate} 计算该保险在 \(x+1\) 岁时的年交净保费。
            选项：
            A：110
            B：112
            C：116
            D：120
            E：122
            从ABCDE中选出唯一正确的答案。
            ","对于一种特殊的整付式终身寿险，已知： \begin{enumerate}[label=(\roman*)] \item 在第 \(k\) 个保单年度身故时，身故给付为 \(1000\,(1.03)^k\)，其中 \(k=1,2,3,\dots\)； \item \(\qx{x} = 0.05\)； \item 年利率 \(i = 0.06\)； \item \(\ax**{x+1} = 7.00\)； \item 该保险在 \(x\) 岁时的年交净保费为 110。 \end{enumerate} 计算该保险在 \(x+1\) 岁时的年交净保费。",110,112,116,120,122,C
"
            以下是关于保险精算的单项选择题，请直接给出正确答案的选项。
            题目：对于一份面额为100{,}000的全连续终身寿险保单，承保对象为(35)，已知： \begin{enumerate}[label=(\roman*)] \item 新生儿未来寿命的密度函数 \[ f(t)= \begin{cases} 0.01e^{-0.01t}, & 0 \le t < 70,\\ g(t), & t\ge 70; \end{cases} \] \item 连续贴现率 \(\delta=0.05\)； \item \(\Ax*{70}=0.51791\)。 \end{enumerate} 计算该保单的年度净保费率。
            选项：
            A：\(1000\)
            B：\(1110\)
            C：\(1220\)
            D：\(1330\)
            E：\(1440\)
            从ABCDE中选出唯一正确的答案。
            ","对于一份面额为100{,}000的全连续终身寿险保单，承保对象为(35)，已知： \begin{enumerate}[label=(\roman*)] \item 新生儿未来寿命的密度函数 \[ f(t)= \begin{cases} 0.01e^{-0.01t}, & 0 \le t < 70,\\ g(t), & t\ge 70; \end{cases} \] \item 连续贴现率 \(\delta=0.05\)； \item \(\Ax*{70}=0.51791\)。 \end{enumerate} 计算该保单的年度净保费率。",\(1000\),\(1110\),\(1220\),\(1330\),\(1440\),D
